,dataset,start_age,end_age,sex,tissue,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
555,droplet,3m,30m,male,Lung,Hbb-b2,6.625240325927734,4.955609824719431e-07,4.8920861445367336e-05,0.00019979503122158349,1.209682895541889e-101
556,droplet,3m,30m,male,Liver,Cfi,-6.62273645401001,0.00045910972403362393,4.658800662582507e-06,0.00041302660247310996,6.346570241781843e-117
557,droplet,3m,30m,male,Lung,Adamts5,-6.622206211090088,5.996989784762263e-05,6.087652195674309e-07,0.00018268551502842456,9.630293964357009e-45
558,droplet,3m,30m,male,Lung,Serping1,-6.621219158172607,0.0014064769493415952,1.4287196790974122e-05,0.0012896418338641524,0.0
559,droplet,3m,30m,male,Liver,Timd2,-6.62058687210083,7.364554039668292e-05,7.484290449610853e-07,0.00013900357589591295,2.6078772634022226e-23
560,droplet,3m,30m,male,Liver,Serpinc1,-6.619384765625,0.0013366949278861284,1.3595615200756583e-05,0.0009371784399263561,4.9457097962301335e-195
561,droplet,3m,30m,male,Liver,Atp8b1,-6.617636203765869,3.521402686601505e-05,3.5859764579981857e-07,9.267964196624234e-05,6.443452258091612e-10
562,droplet,3m,30m,male,Liver,Metrnl,6.613308429718018,3.2821235436131246e-06,0.0003213359450455755,0.00027081675943918526,0.0
563,droplet,3m,30m,male,Lung,Zfpm2,-6.609405517578125,1.3773033060715534e-05,1.4105786760865158e-07,6.22516599833034e-05,2.5655475389069358e-11
564,droplet,3m,30m,male,Liver,Mup20,-6.608572006225586,0.019297931343317032,0.00019775721011683345,0.019181029871106148,2.3315910141085053e-95
565,droplet,3m,30m,male,Lung,Ptk7,-6.604231834411621,8.405032713199034e-05,8.63907189341262e-07,0.00016380843590013683,2.0977200352180875e-112
566,droplet,3m,30m,male,Lung,Npr2,-6.598242282867432,3.452099917922169e-05,3.562979600246763e-07,9.574356226949021e-05,2.263437396510611e-46
567,droplet,3m,30m,male,Liver,Ugt2a3,-6.597976207733154,0.0001535133778816089,1.5847369922994403e-06,0.000200619877432473,5.338379844776489e-53
568,droplet,3m,30m,male,Liver,Rab8b,6.5966572761535645,6.784997026443307e-07,6.5666223235894e-05,9.836770186666399e-05,5.287843030624307e-158
569,droplet,3m,30m,male,Liver,Cyp2c54,-6.591803550720215,0.00027795167989097536,2.8816323265346e-06,0.0004373538540676236,8.684309899101088e-36
570,droplet,3m,30m,male,Lung,Scarf2,-6.589521408081055,0.00030516201513819396,3.168740704495576e-06,0.00039523199666291475,1.0089162373657842e-276
571,droplet,3m,30m,male,Lung,Unc5c,-6.588383674621582,3.338435271871276e-05,3.469289424629096e-07,9.331596811534837e-05,4.323560796393106e-45
572,droplet,3m,30m,male,Lung,Rasl12,-6.587493896484375,7.471623393939808e-05,7.769287435621663e-07,0.00015806885494384915,2.4298188609608555e-94
573,droplet,3m,30m,male,Liver,Basp1,6.587175369262695,3.336280542498571e-06,0.00032077464857138693,0.0002922861895058304,0.0
574,droplet,3m,30m,male,Liver,Abcb4,-6.585727691650391,0.00010776084673125297,1.1219125326533685e-06,0.00018001148418989033,4.99857649030505e-31
575,droplet,3m,30m,male,Lung,Ppl,-6.584072589874268,3.3882384741446e-05,3.5315829904902785e-07,9.700933151179925e-05,1.6301922165968302e-43
576,droplet,3m,30m,male,Lung,Plac9,-6.583311080932617,0.0026884779799729586,2.8037051379214972e-05,0.002716918010264635,0.0
577,droplet,3m,30m,male,Liver,Nfkbie,6.580149173736572,5.802714895253303e-07,5.552060974878259e-05,8.797455666353926e-05,6.81321236734543e-141
578,droplet,3m,30m,male,Lung,6030408B16Rik,-6.563896656036377,0.00010549205035204068,1.1150377758895047e-06,0.00021304456458892673,5.35530311292309e-108
579,droplet,3m,30m,male,Lung,Saa3,6.560715198516846,1.245167641172884e-05,0.0011754385195672512,0.004201482981443405,4.296324632014852e-175
580,droplet,3m,30m,male,Lung,Chst8,-6.560584545135498,1.8077656932291575e-05,1.9151694630181737e-07,7.734377140877768e-05,1.8228620111212615e-15
581,droplet,3m,30m,male,Liver,Gbp2,6.5604448318481445,1.1263798569416394e-06,0.00010631044278852642,0.00022145673574414104,4.368466916808565e-98
582,droplet,3m,30m,male,Lung,Enpep,-6.560257434844971,7.711754733463749e-05,8.17181387446908e-07,0.0001606564037501812,1.5006321120733742e-97
583,droplet,3m,30m,male,Lung,Lamb1,-6.559178352355957,0.00012248271377757192,1.2988680282433052e-06,0.00020599218260031193,1.1277417602875036e-156
584,droplet,3m,30m,male,Liver,Apom,-6.558170795440674,0.0005925470613874495,6.288060376391513e-06,0.00048087150207720697,3.4389218244310966e-144
585,droplet,3m,30m,male,Lung,Ntf3,-6.5553178787231445,1.5093389265530277e-05,1.604858681503174e-07,7.224742148537189e-05,4.3922235221035545e-11
586,droplet,3m,30m,male,Liver,Gltpd2,-6.55142879486084,6.917224527569488e-05,7.374874826382438e-07,0.00012677593622356653,9.498602844380022e-25
587,droplet,3m,30m,male,Lung,Hspg2,-6.5507097244262695,8.629103103885427e-05,9.204601951751101e-07,0.00016902456991374493,8.642272800408159e-112
588,droplet,3m,30m,male,Lung,Adamts8,-6.550039291381836,6.23259911662899e-05,6.65135701183317e-07,0.00015751351020298898,5.3597932229064555e-65
589,droplet,3m,30m,male,Liver,Agtrap,6.546854496002197,3.7034294564364245e-07,3.4626194974407554e-05,6.073203985579312e-05,2.4589733333881554e-89
590,droplet,3m,30m,male,Lung,Kcne4,-6.541365623474121,5.452184268506244e-05,5.85359202887048e-07,0.0001702009467408061,6.774433802831741e-42
591,droplet,3m,30m,male,Liver,Aqp8,-6.540526390075684,0.00013981820666231215,1.5019962802398368e-06,0.0002167754282709211,9.804096156689269e-37
592,droplet,3m,30m,male,Lung,Dpep1,-6.538478374481201,0.0004752065578941256,5.1121583055646624e-06,0.000602823740337044,1.546264331641323e-290
593,droplet,3m,30m,male,Lung,Heph,-6.534063339233398,1.6511563444510102e-05,1.7817092157201841e-07,6.446573388529941e-05,7.895142823458658e-17
594,droplet,3m,30m,male,Lung,Pcolce2,-6.532889366149902,0.0012493388494476676,1.3492255675373599e-05,0.0011986643075942993,0.0
595,droplet,3m,30m,male,Lung,6330406I15Rik,-6.532526016235352,5.194118057261221e-05,5.610799007627065e-07,0.0001424545916961506,1.2920636352928756e-53
596,droplet,3m,30m,male,Lung,Mxra8,-6.526752471923828,0.0007594939670525491,8.237130714405794e-06,0.0008194091496989131,0.0
597,droplet,3m,30m,male,Lung,Arhgef25,-6.524796009063721,6.172281428007409e-05,6.703255053253088e-07,0.00013122173550073057,7.824926189271815e-90
598,droplet,3m,30m,male,Lung,Gpc6,-6.52443265914917,2.098271215800196e-05,2.2793437892687507e-07,9.221354412147775e-05,4.925906306103912e-16
599,droplet,3m,30m,male,Lung,Prrx2,-6.524332523345947,2.6208403141936287e-05,2.84720869103694e-07,9.28954323171638e-05,1.243612973123323e-26
600,droplet,3m,30m,male,Liver,Ak4,-6.522049903869629,5.294561924529262e-05,5.76098329929664e-07,0.00011716999870259315,8.371316945255611e-16
601,droplet,3m,30m,male,Liver,Mbl2,-6.520379066467285,0.0006625706446357071,7.217761321953731e-06,0.0004920366918668151,1.0178821383620466e-172
602,droplet,3m,30m,male,Lung,Sdc2,-6.519295692443848,0.00022382989118341357,2.440138132442371e-06,0.0002953994262497872,4.914397529550388e-263
603,droplet,3m,30m,male,Lung,Prrx1,-6.51567268371582,5.5516000429634005e-05,6.067426170375256e-07,0.00013864530774299055,6.385236319836635e-65
604,droplet,3m,30m,male,Liver,Pcx,-6.515671730041504,0.00018522782193031162,2.024386731136474e-06,0.00024083125754259527,8.736261244644742e-54
605,droplet,3m,30m,male,Lung,Npnt,-6.5122222900390625,0.00045267847599461675,4.959244051860878e-06,0.0006115378346294165,1.2326957954457994e-255
606,droplet,3m,30m,male,Lung,S1pr3,-6.5077738761901855,8.730382251087576e-05,9.593954928277526e-07,0.00018849702610168606,1.2119326082519176e-92
607,droplet,3m,30m,male,Lung,Wnt5b,-6.507196426391602,1.2755907846440095e-05,1.4023196115431347e-07,6.101711551309563e-05,1.639869875083552e-09
608,droplet,3m,30m,male,Liver,Pak1,6.506982803344727,5.736820298807288e-07,5.217577927396633e-05,7.306991028599441e-05,7.044017218539245e-160
609,droplet,3m,30m,male,Spleen,Sphk1,6.503908634185791,8.05459947628151e-08,7.310059118026402e-06,4.067781992489472e-05,4.5596415756927375e-06
610,droplet,3m,30m,male,Liver,Mmp15,-6.503711223602295,2.980739009217359e-05,3.2848120667949843e-07,9.276530909119174e-05,4.345194784719453e-06
611,droplet,3m,30m,male,Liver,Ces2e,-6.503402233123779,0.00021325581474229693,2.3506154320784844e-06,0.00028861832106485963,1.5956138043401945e-49
612,droplet,3m,30m,male,Spleen,Fpr2,6.502303600311279,3.1370390729534847e-07,2.843869515345432e-05,0.00012076658458681777,3.248054038314095e-61
613,droplet,3m,30m,male,Lung,Gfra2,-6.499589920043945,7.139305671444163e-05,7.890125743870158e-07,0.00014871869643684477,3.065019061900249e-96
614,droplet,3m,30m,male,Lung,Hba-a2,6.499053478240967,1.2389024561798578e-07,1.1205999726371374e-05,6.664617103524506e-05,2.3382846112617102e-15
615,droplet,3m,30m,male,Lung,Twist2,-6.498159408569336,1.7719421521178447e-05,1.960227109520929e-07,7.878736505517736e-05,3.123346253433611e-14
616,droplet,3m,30m,male,Lung,Cpxm1,-6.4955668449401855,8.517868991475552e-05,9.439958148504957e-07,0.0001830894179875031,9.713447969451236e-93
617,droplet,3m,30m,male,Liver,Itih3,-6.495078086853027,0.0003851611982099712,4.270012595952721e-06,0.0004136949428357184,8.66361988135401e-81
618,droplet,3m,30m,male,Lung,Vasn,-6.492218971252441,5.749211777583696e-05,6.386382551681891e-07,0.0001320285809924826,1.366435836820787e-76
619,droplet,3m,30m,male,Lung,Prkg1,-6.491845607757568,4.094609175808728e-05,4.549579557533434e-07,0.00012219822383485734,4.815925977344853e-43
620,droplet,3m,30m,male,Lung,Htra3,-6.486958980560303,0.0001695167156867683,1.8899183942266973e-06,0.0003187127585988492,2.1223875024535824e-128
621,droplet,3m,30m,male,Lung,Rbms3,-6.485795021057129,0.0001434898003935814,1.6010390027076937e-06,0.00022446829825639725,6.138417510064733e-183
622,droplet,3m,30m,male,Lung,1810010H24Rik,-6.4792561531066895,0.00022236663789954036,2.492407702447963e-06,0.0003611441352404654,4.902900486902708e-174
623,droplet,3m,30m,male,Lung,Mmp23,-6.479139804840088,4.9083591875387356e-05,5.501993882717215e-07,0.0001558212097734213,7.991857601366463e-40
624,droplet,3m,30m,male,Liver,AI317395,-6.47847318649292,3.155975355184637e-05,3.5393026109886705e-07,9.107140067499131e-05,1.294292161938755e-07
625,droplet,3m,30m,male,Liver,Marcksl1,6.478039741516113,7.826874025340658e-06,0.0006977063603699207,0.0007137154461815953,0.0
626,droplet,3m,30m,male,Liver,Csrp3,-6.477016448974609,4.6627737901872024e-05,5.23440405686415e-07,0.00011638103023869917,1.176388407278863e-11
627,droplet,3m,30m,male,Liver,Cotl1,6.476699352264404,8.484711543133017e-06,0.0007556452183052897,0.000454995984910056,0.0
628,droplet,3m,30m,male,Lung,Ppp1r14a,-6.476492881774902,0.000672609661705792,7.553433079010574e-06,0.0008309047552756965,1.794047187253947e-307
629,droplet,3m,30m,male,Liver,Lrrc33,6.476016521453857,1.3569994052886614e-06,0.00012079675070708618,0.00012083959154551849,0.0
630,droplet,3m,30m,male,Lung,Gng8,-6.4739203453063965,2.9313157938304357e-05,3.2977450814541953e-07,9.319233504356816e-05,5.827023355637818e-34
631,droplet,3m,30m,male,Lung,Cpt1c,-6.471391677856445,1.4540098163706716e-05,1.638633051470606e-07,6.258297798922285e-05,7.154565691749728e-13
632,droplet,3m,30m,male,Liver,Kng1,-6.470303058624268,0.0014002565294504166,1.579254967509769e-05,0.001221241895109415,1.1181064809237853e-124
633,droplet,3m,30m,male,Lung,Spon1,-6.466832637786865,0.00028167598065920174,3.1844845125306165e-06,0.00038671575020998716,2.251978802978655e-245
634,droplet,3m,30m,male,Liver,AI182371,-6.466204643249512,0.0003669772995635867,4.150664153712569e-06,0.00037350962520577013,3.488845811926562e-90
635,droplet,3m,30m,male,Lung,Tmem150c,-6.457877159118652,1.2124107342970092e-05,1.3792148934044235e-07,5.876878640265204e-05,8.259346687052712e-09
636,droplet,3m,30m,male,Lung,Figf,-6.454203128814697,0.00023648960632272065,2.6971383704221807e-06,0.00038156428490765393,1.5370690998805564e-176
637,droplet,3m,30m,male,Lung,C1s,-6.450972557067871,0.00022987094416748732,2.627530420795665e-06,0.000367942062439397,3.0277495074888898e-179
638,droplet,3m,30m,male,Liver,Dgat2,-6.450681686401367,0.0003014437388628721,3.4463341762602795e-06,0.0002712183340918273,3.733892851513364e-116
639,droplet,3m,30m,male,Liver,Kng2,-6.447525978088379,0.00015381211414933205,1.7623474377614912e-06,0.00021981433383189142,8.673495938530405e-44
640,droplet,3m,30m,male,Liver,Il1rap,-6.446734428405762,0.00012855982640758157,1.4738201343789115e-06,0.00018267949053552002,3.820575703696056e-44
641,droplet,3m,30m,male,Liver,Srgn,6.446102619171143,9.147167475020979e-06,0.0007975480984896421,0.000546645256690681,0.0
642,droplet,3m,30m,male,Liver,Mfsd2a,-6.443696975708008,3.217088305973448e-05,3.6958613236492965e-07,0.00010169735469389707,7.236800852895042e-06
643,droplet,3m,30m,male,Lung,Slc7a10,-6.442961692810059,0.00011534067016327754,1.3257370028441073e-06,0.00025804591132327914,2.0724756863700813e-88
644,droplet,3m,30m,male,Lung,Ecm2,-6.442595958709717,7.09353553247638e-05,8.155442969837168e-07,0.00018285926489625126,1.1827321180517464e-63
645,droplet,3m,30m,male,Liver,Agphd1,-6.434471607208252,7.322857709368691e-05,8.466639656035113e-07,0.00013801897875964642,2.674084157113426e-23
646,droplet,3m,30m,male,Lung,Col17a1,-6.433104038238525,1.0389494491391815e-05,1.2023572537600558e-07,5.71782402403187e-05,7.671710920231616e-06
647,droplet,3m,30m,male,Liver,Smoc1,-6.432313442230225,4.080510188941844e-05,4.724918198917294e-07,0.0001051976578310132,1.3434440496210396e-10
648,droplet,3m,30m,male,Liver,Hao1,-6.4320855140686035,0.0004055775352753699,4.697028089140076e-06,0.0003118945751339197,5.126673593395322e-160
649,droplet,3m,30m,male,Lung,Wisp1,-6.4293131828308105,1.3629996828967705e-05,1.5815282949915854e-07,6.953332194825634e-05,5.205399478555314e-09
650,droplet,3m,30m,male,Spleen,Mpo,6.428703784942627,5.079303946331493e-07,4.375601201900281e-05,0.00045602835598401725,3.6145739532126064e-13
651,droplet,3m,30m,male,Lung,Mmp11,-6.4253997802734375,5.39671782462392e-05,6.279005333453824e-07,0.00012875600077677518,3.926172671031328e-70
652,droplet,3m,30m,male,Lung,Cdo1,-6.421056747436523,0.0004759746661875397,5.554603831114946e-06,0.0007227203459478915,8.630452852974842e-202
653,droplet,3m,30m,male,Lung,Col5a3,-6.416811466217041,1.619890463189222e-05,1.8959667613671627e-07,6.759147072443739e-05,7.440195190107379e-15
654,droplet,3m,30m,male,Liver,Apoc4,-6.415790557861328,0.002745633712038398,3.215860851923935e-05,0.0011411509476602077,0.0
655,droplet,3m,30m,male,Liver,Cerk,6.412290573120117,5.965732725599082e-07,5.0810835091397166e-05,7.09245286998339e-05,8.383986366334969e-151
656,droplet,3m,30m,male,Lung,Igsf3,-6.411632061004639,4.8463221901329234e-05,5.692695026482397e-07,0.00011969919432885945,5.679517591828931e-64
657,droplet,3m,30m,male,Lung,Plxdc2,-6.408291816711426,0.0003633102751336992,4.277495918358909e-06,0.0004203766002319753,0.0
658,droplet,3m,30m,male,Liver,Foxa2,-6.407543659210205,5.302355202729814e-05,6.246046950764139e-07,0.00011262823682045564,2.3963234610237014e-17
659,droplet,3m,30m,male,Lung,Ccdc42,-6.406798839569092,2.9996183002367616e-05,3.5352996974324924e-07,0.00011223502951906994,2.209220987692307e-25
660,droplet,3m,30m,male,Liver,Acacb,-6.405544281005859,4.424097278388217e-05,5.21870617831155e-07,0.00010531504085520282,5.171803517773849e-13
661,droplet,3m,30m,male,Liver,Dmgdh,-6.404115676879883,0.00016825062630232424,1.986669303732924e-06,0.00020472017058636993,1.6896100614318407e-61
662,droplet,3m,30m,male,Liver,Lin7a,-6.402133941650391,4.1097755456576124e-05,4.859402906731702e-07,0.00011322337377350777,6.547164930506257e-09
663,droplet,3m,30m,male,Lung,Fign,-6.401805877685547,2.2785594410379417e-05,2.6947796527565515e-07,8.205109043046832e-05,4.854011877055786e-24
664,droplet,3m,30m,male,Lung,Gja5,-6.400641918182373,0.0001370673708152026,1.6223650618485408e-06,0.000286750087980181,3.028566120634885e-102
665,droplet,3m,30m,male,Liver,Asgr1,-6.400576114654541,0.0006010517245158553,7.114533673302503e-06,0.00039703070069663227,1.9828278606059262e-218
666,droplet,3m,30m,male,Lung,Efemp1,-6.394951820373535,0.00023292397963814437,2.7678447622747626e-06,0.00033795202034525573,6.863117743704776e-218
667,droplet,3m,30m,male,Liver,Gpld1,-6.391289710998535,0.00010499468044145033,1.2508263580457424e-06,0.0001787650107871741,1.210353371539431e-29
668,droplet,3m,30m,male,Lung,Sat2,-6.389626979827881,2.704106918827165e-05,3.2251736570287903e-07,8.527117461198941e-05,4.463018177824399e-33
669,droplet,3m,30m,male,Liver,Etnk2,-6.386951923370361,0.00014665476919617504,1.7523942688058014e-06,0.00018632019055075943,5.931599916998838e-56
670,droplet,3m,30m,male,Liver,Ahsg,-6.3832807540893555,0.0040105413645505905,4.804453419637866e-05,0.0025220056995749474,1.5156388183247293e-242
671,droplet,3m,30m,male,Lung,Syn2,-6.380630016326904,3.0884035368217155e-05,3.706567213157541e-07,9.510292147751898e-05,1.0859781667682722e-36
672,droplet,3m,30m,male,Lung,Plekha4,-6.379769325256348,1.2478866665333044e-05,1.4985467089445592e-07,5.5995697039179504e-05,2.738346001290032e-10
673,droplet,3m,30m,male,Liver,Lcat,-6.379485130310059,0.00029446318512782454,3.536832991812844e-06,0.00031128592672757804,4.5247520746056566e-83
674,droplet,3m,30m,male,Liver,Serpina6,-6.377390384674072,9.222815424436703e-05,1.1093723060184857e-06,0.00016785156913101673,1.9870093022673976e-25
675,droplet,3m,30m,male,Liver,Spnb3,-6.375909328460693,3.750239193323068e-05,4.5156269834478735e-07,0.00010530793952057138,2.1988408825312732e-08
676,droplet,3m,30m,male,Lung,C1qtnf1,-6.375398635864258,4.205547884339467e-05,5.06565299929207e-07,0.0001077436245395802,3.2141506698065756e-57
677,droplet,3m,30m,male,Lung,Cd5,6.374575614929199,1.0252592375081804e-07,8.506998710799962e-06,7.225757872220129e-05,6.63177862201523e-07
678,droplet,3m,30m,male,Liver,Acox2,-6.374274253845215,0.00012584486103150994,1.517006694484735e-06,0.00016746182518545538,1.5681687333299973e-50
679,droplet,3m,30m,male,Lung,AW555464,-6.373121738433838,5.296017479849979e-05,6.389220743585611e-07,0.00012181083729956299,1.3246697425768092e-74
680,droplet,3m,30m,male,Liver,Ecm1,6.370891094207764,1.0581071592241642e-06,8.757080649957061e-05,0.00022324069868773222,3.430039313711496e-66
681,droplet,3m,30m,male,Lung,Ppp1r3c,-6.370870113372803,1.4585286407964304e-05,1.762339110200628e-07,6.497012509498745e-05,3.6006262102175135e-12
682,droplet,3m,30m,male,Liver,Foxa3,-6.365975856781006,7.159126835176721e-05,8.67980361363152e-07,0.00013663912250194699,1.3168469253307072e-22
683,droplet,3m,30m,male,Liver,Stard10,-6.362124443054199,0.0012002995936200023,1.4591479157388676e-05,0.0006666543777100742,2.7879540945764e-311
684,droplet,3m,30m,male,Liver,Abhd3,-6.359904766082764,6.183445657370612e-05,7.528490186814452e-07,0.00012419289851095527,5.95249689196326e-20
685,droplet,3m,30m,male,Liver,Azgp1,-6.358404636383057,0.0010074481833726168,1.2278694157430436e-05,0.000606646528467536,8.987103389665037e-264
