,Dataset,Start age,End age,sex,tissue,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
941,droplet,18m,21m,female,Marrow,Cnn3,2.50783109664917,3.6367724533192813e-05,1.4501663827104494e-05,0.00011454247578512877,3.585443280509114e-13
942,droplet,18m,21m,female,Liver,Dhrs4,2.5074541568756104,5.204324406804517e-05,0.00013049604604020715,0.00017954796203412116,1.259169342018429e-08
943,droplet,18m,21m,female,Marrow,Cep55,2.507378101348877,2.1423700673040003e-05,8.544263437215704e-06,6.455913535319269e-05,2.2636407119487877e-10
944,droplet,18m,21m,female,Liver,Inmt,2.50620698928833,8.739536860957742e-05,0.00021903087326791137,0.0002699513570405543,1.7834215713618914e-11
945,droplet,18m,21m,female,Liver,Aldh8a1,2.5047571659088135,7.176960934884846e-05,0.0001797654404072091,0.00020441162632778287,5.67837395492107e-13
946,droplet,18m,21m,female,Liver,Ctsd,2.5040996074676514,0.0010328772477805614,0.0004124745028093457,0.00121065485291183,1.481347023580707e-23
947,droplet,18m,21m,female,Liver,Ccdc12,2.502856731414795,0.00023896114726085216,9.54753631958738e-05,0.00029408454429358244,6.26748623218443e-19
948,droplet,18m,21m,female,Marrow,Npm3-ps1,2.5028414726257324,2.8361993827275e-05,1.133191653934773e-05,6.537183799082413e-05,7.464102352673299e-20
949,droplet,18m,21m,female,Pancreas,Mcfd2,2.5025410652160645,2.317253893124871e-05,5.7990233472082764e-05,0.00010953382297884673,4.0137786483560946e-17
950,droplet,18m,21m,female,Kidney,Hpd,2.5012028217315674,0.000138521398184821,5.5381915444741026e-05,0.00031936680898070335,2.1300078340101974e-20
951,droplet,18m,21m,female,Fat,Pml,2.5003130435943604,4.823751078220084e-05,1.9292587239760906e-05,0.00011689459643093869,4.647937600157571e-09
952,droplet,18m,21m,female,Marrow,Rbm15,2.5002219676971436,1.877639260783326e-05,7.5098896559211425e-06,5.930664701736532e-05,4.0761884741372146e-08
953,droplet,18m,21m,female,Heart_and_Aorta,1810011O10Rik,2.4999752044677734,6.73759714118205e-05,0.0001684382586972788,0.0003659180656541139,4.345194784719453e-06
954,droplet,18m,21m,female,Liver,Pctp,2.49652099609375,3.8369726098608226e-05,9.579082689015195e-05,0.000129935986478813,3.674595319787958e-08
955,droplet,18m,21m,female,Kidney,Erdr1,2.4949333667755127,4.1080540540860966e-05,0.00010249321348965168,0.00018907788034994155,5.779674618090548e-35
956,droplet,18m,21m,female,Liver,Il10rb,2.4935505390167236,0.00013956510520074517,5.597043491434306e-05,0.00022946737590245903,1.6740369373348866e-07
957,droplet,18m,21m,female,Limb_Muscle,Pcp4l1,2.4924447536468506,0.00012537480506580323,5.030194006394595e-05,0.00036739258212037385,2.795622681209888e-07
958,droplet,18m,21m,female,Spleen,Il12a,2.4912030696868896,1.7540165572427213e-05,7.040840500849299e-06,7.412322156596929e-05,1.9899245162847063e-07
959,droplet,18m,21m,female,Liver,Serpina1b,2.4884703159332275,0.002108064480125904,0.005245856009423733,0.0037780492566525936,4.858990410411786e-39
960,droplet,18m,21m,female,Mammary_Gland,Stard10,2.4867379665374756,4.420870391186327e-05,1.7777787434170023e-05,9.858858538791537e-05,1.5288130465960565e-27
961,droplet,18m,21m,female,Marrow,Nusap1,2.4860618114471436,0.00015990431711543351,6.432033114833757e-05,0.00032890657894313335,3.061471447154059e-43
962,droplet,18m,21m,female,Pancreas,Gcc2,2.485459327697754,8.558746048947796e-05,3.4435270208632573e-05,0.00013506894174497575,3.805719164170322e-18
963,droplet,18m,21m,female,Liver,Mt1,2.4850447177886963,0.0011205781484022737,0.0004509287537075579,0.001890048966743052,8.213077583235268e-09
964,droplet,18m,21m,female,Marrow,Gm6251,2.4843909740448,1.844898179115262e-05,7.425956482620677e-06,5.146752664586529e-05,2.5883591997324014e-09
965,droplet,18m,21m,female,Marrow,Bach2,2.483659267425537,2.4574301278335042e-05,9.894391951092985e-06,9.732120088301599e-05,5.916368725446341e-06
966,droplet,18m,21m,female,Fat,Il21r,2.4826340675354004,6.72337191645056e-05,2.708160536712967e-05,0.0001765587949194014,1.4558936135658683e-06
967,droplet,18m,21m,female,Limb_Muscle,Timp4,2.4810009002685547,6.72885580570437e-05,0.00016694297664798796,0.0005688114906661212,1.114393851183417e-11
968,droplet,18m,21m,female,Spleen,N4bp2,2.478623390197754,1.720420732453931e-05,6.941032552276738e-06,6.83113539707847e-05,7.808124099212938e-08
969,droplet,18m,21m,female,Spleen,Fgfr1op,2.477301836013794,2.353033414692618e-05,9.498370673099998e-06,8.563612936995924e-05,2.8597715907034503e-13
970,droplet,18m,21m,female,Marrow,Gm12504,2.4766595363616943,1.9483701180433854e-05,7.866926353017334e-06,5.7945235312217847e-05,3.1146862404884542e-09
971,droplet,18m,21m,female,Marrow,Hist1h4h,2.4753830432891846,2.8047013984178193e-05,1.133037221734412e-05,7.413274579448625e-05,7.810701956011237e-16
972,droplet,18m,21m,female,Liver,Tgfb1,2.473923921585083,0.00021072139497846365,8.517699461663142e-05,0.00030668522231280804,2.218723987702299e-09
973,droplet,18m,21m,female,Mammary_Gland,Lgals3,2.4728219509124756,0.0008460413664579391,0.00034213598701171577,0.00147549482062459,2.443242424698204e-60
974,droplet,18m,21m,female,Heart_and_Aorta,Tspan13,2.472011089324951,0.0001991872995859012,0.0004923932137899101,0.0007829847163520753,2.1285861411429412e-14
975,droplet,18m,21m,female,Spleen,Eml4,2.4712278842926025,0.0001260478893527761,5.100618000142276e-05,0.0001893293228931725,2.398955687513802e-132
976,droplet,18m,21m,female,Kidney,1810011O10Rik,2.4689223766326904,3.8950071029830724e-05,9.616470197215676e-05,0.000316579855279997,4.007310796101428e-08
977,droplet,18m,21m,female,Marrow,Stambpl1,2.468881845474243,3.3000123949022964e-05,1.3366424354899209e-05,9.914921974996105e-05,3.3738165766979576e-13
978,droplet,18m,21m,female,Lung,Ranbp2,2.467460870742798,3.753662895178422e-05,1.5212653124763165e-05,0.0001016284222714603,3.045149278449302e-08
979,droplet,18m,21m,female,Marrow,2810417H13Rik,2.4660212993621826,0.000520121306180954,0.00021091516828164458,0.0007768648792989552,7.348592958744075e-85
980,droplet,18m,21m,female,Liver,Ces2e,2.4658701419830322,5.384797623264603e-05,0.00013278212281875312,0.00019135848560836166,3.3440162776475323e-07
981,droplet,18m,21m,female,Fat,Gm12504,2.465576171875,2.4978104192996398e-05,6.158542237244546e-05,0.00011008272122126073,1.6362971710414186e-11
982,droplet,18m,21m,female,Mammary_Gland,Scg3,2.464993715286255,2.475185101502575e-05,6.1013161030132324e-05,0.00030602392507717013,7.961713394473216e-06
983,droplet,18m,21m,female,Liver,Srsf9,2.464940071105957,0.0001090695513994433,4.424835788086057e-05,0.0001672307844273746,9.79147076267332e-11
984,droplet,18m,21m,female,Limb_Muscle,H2-Eb1,2.4636924266815186,0.0002561227011028677,0.0006310075405053794,0.002474565291777253,4.511167631322574e-06
985,droplet,18m,21m,female,Spleen,Filip1l,2.4625277519226074,0.00020864060206804425,8.472619083477184e-05,0.00027360106469132006,2.987521580876682e-193
986,droplet,18m,21m,female,Mammary_Gland,AW112010,2.4617254734039307,0.0007306094630621374,0.0002967875334434211,0.001582019031047821,2.6133303310498677e-40
987,droplet,18m,21m,female,Mammary_Gland,Vcan,2.460658550262451,9.341127224615775e-06,2.2985326722846366e-05,7.506187830585986e-05,1.144574653897848e-09
988,droplet,18m,21m,female,Heart_and_Aorta,Tspan7,2.4606122970581055,0.00011676822032313794,0.0002873213088605553,0.0005337767652235925,1.6885282988159948e-09
989,droplet,18m,21m,female,Marrow,Tubb5,2.459832191467285,0.0012333126505836844,0.0005013808258809149,0.0016230009496212006,1.2413999654680476e-111
990,droplet,18m,21m,female,Lung,Trip11,2.459810256958008,6.0784168454119936e-05,2.4710916477488354e-05,0.00012552039697766304,5.667762678340858e-17
991,droplet,18m,21m,female,Pancreas,Zdbf2,2.4596946239471436,9.928167855832726e-05,4.036341488244943e-05,0.00014566263416782022,6.702409289537084e-21
992,droplet,18m,21m,female,Spleen,Chd1,2.459033727645874,8.065176371019334e-05,3.279815427958965e-05,0.00015282773529179394,1.2013739998800732e-78
993,droplet,18m,21m,female,Mammary_Gland,Rab15,2.455827474594116,2.2414877093979158e-05,9.127218618232291e-06,6.828727055108175e-05,4.5723254061743793e-10
994,droplet,18m,21m,female,Spleen,Cd55,2.453932285308838,0.00017211813246831298,7.013972208369523e-05,0.00029639367130585015,5.1697463543854785e-105
995,droplet,18m,21m,female,Fat,Blnk,2.4530458450317383,5.151328514330089e-05,2.0999721527914517e-05,0.0001330997474724427,1.5217136122842442e-06
996,droplet,18m,21m,female,Fat,Gm6251,2.452056646347046,6.630789721384645e-05,0.00016259071708191186,0.00019241169502492994,1.1561133834132734e-32
997,droplet,18m,21m,female,Marrow,Lrrc8a,2.451801300048828,1.648574834689498e-05,6.723932074237382e-06,5.455857535707764e-05,5.7945862851596755e-06
998,droplet,18m,21m,female,Marrow,Fpr2,2.450343608856201,7.281897705979645e-05,0.0001784315099939704,0.00028379022842273116,3.8290126231571e-82
999,droplet,18m,21m,female,Kidney,Inmt,2.449903726577759,7.163111149566248e-05,2.9238335628178902e-05,0.00015422749856952578,6.106589110519069e-18
1000,droplet,18m,21m,female,Mammary_Gland,Gpr133,2.4488155841827393,1.5925437764963135e-05,3.899846342392266e-05,0.00011109142360510305,1.2362046854834937e-17
1001,droplet,18m,21m,female,Spleen,Fmr1,2.4474899768829346,3.16779114655219e-05,1.2943019100930542e-05,9.28981535253115e-05,6.606023898149337e-23
1002,droplet,18m,21m,female,Marrow,AI597468,2.444885015487671,1.8690745491767302e-05,7.644835022801999e-06,5.9313711972208694e-05,8.56038813541693e-08
1003,droplet,18m,21m,female,Liver,Clpx,2.44374942779541,0.00010371051030233502,0.00025344250025227666,0.0002426883002044633,4.142245441141212e-18
1004,droplet,18m,21m,female,Mammary_Gland,Plod2,2.443633556365967,7.82289953349391e-06,1.9116301700705662e-05,6.764656427549198e-05,4.665845053094945e-07
1005,droplet,18m,21m,female,Liver,A1bg,2.441657304763794,0.0011333173606544733,0.0027671726420521736,0.0023015171755105257,4.148480233414526e-27
1006,droplet,18m,21m,female,Fat,Epsti1,2.4384169578552246,0.00010829562233993784,4.4412267016014084e-05,0.00027226778911426663,2.0909711049915765e-09
1007,droplet,18m,21m,female,Liver,Tln1,2.43812894821167,0.00014209590153768659,5.8280715165892616e-05,0.00022112170699983835,1.1919161048465802e-09
1008,droplet,18m,21m,female,Marrow,Itpripl1,2.436941385269165,2.126167601090856e-05,8.724737199372612e-06,6.165484956e-05,3.034834140273163e-10
1009,droplet,18m,21m,female,Marrow,Hist1h2ae,2.4355275630950928,0.00012573954882100224,5.162723391549662e-05,0.00031179640791378915,2.2877654716856495e-26
1010,droplet,18m,21m,female,Kidney,Hspb1,2.4307336807250977,0.0001094867184292525,0.00026613305089995265,0.0009773533092811704,1.231639746298505e-06
1011,droplet,18m,21m,female,Marrow,S100a9,2.430408239364624,0.03483237698674202,0.08465689420700073,0.07298941165208817,9.01424154e-316
1012,droplet,18m,21m,female,Pancreas,Tmsb15b2,2.4297258853912354,7.986026321304962e-05,3.2868014386622235e-05,0.00018625952361617237,7.233565423288326e-07
1013,droplet,18m,21m,female,Marrow,Rps15a-ps6,2.4283437728881836,0.0002246939402539283,9.252970630768687e-05,0.00024060110445134342,3.1896071298691674e-151
1014,droplet,18m,21m,female,Spleen,Esco1,2.4269938468933105,6.537213630508631e-05,2.693543501663953e-05,0.00013346267223823816,7.421403599381539e-61
1015,droplet,18m,21m,female,Marrow,Hba-a1,2.4261715412139893,0.00013512572331819683,5.5695043556625023e-05,0.000600579078309238,2.7016223444216223e-06
1016,droplet,18m,21m,female,Spleen,Hist1h4d,2.425694704055786,1.9768842321354896e-05,8.149764653353486e-06,7.602635014336556e-05,2.4069712047267925e-09
1017,droplet,18m,21m,female,Limb_Muscle,Pfkfb3,2.424265146255493,9.587508247932419e-05,3.9548100176034495e-05,0.00026435364270582795,5.320983891692795e-08
1018,droplet,18m,21m,female,Pancreas,Arhgap5,2.4236626625061035,0.00016386288916692138,6.760960968676955e-05,0.00020378988119773567,1.4012388026894895e-31
1019,droplet,18m,21m,female,Marrow,Gadd45g,2.423203706741333,3.879781434079632e-05,9.401500574313104e-05,0.00017404182290192693,2.657848166834419e-58
1020,droplet,18m,21m,female,Mammary_Gland,Ssh3,2.4211034774780273,1.999783307837788e-05,8.259799869847484e-06,6.325969297904521e-05,4.945304047884242e-08
1021,droplet,18m,21m,female,Liver,Pex5,2.4196548461914062,3.051076055271551e-05,7.382551120826975e-05,0.00010912835568888113,8.79203288856788e-06
1022,droplet,18m,21m,female,Fat,Gm1821,2.4186646938323975,0.0005343608208931983,0.0012924396432936192,0.0009228885755874217,8.01865343512172e-101
1023,droplet,18m,21m,female,Liver,Ppp1r18,2.4164109230041504,0.00015319249359890819,6.33967065368779e-05,0.00024048458726610988,8.802118242931593e-07
1024,droplet,18m,21m,female,Marrow,Ccno,2.4162912368774414,1.0891380043176468e-05,2.631674760777969e-05,7.781299063935876e-05,3.29611178436604e-14
1025,droplet,18m,21m,female,Spleen,Zbed6,2.41621994972229,2.2710333723807707e-05,9.399115697306115e-06,7.563133840449154e-05,3.101628644828743e-13
1026,droplet,18m,21m,female,Liver,Cpt2,2.4141833782196045,4.957241617375985e-05,0.00011967690079472959,0.00015559449093416333,1.4135940934083328e-08
1027,droplet,18m,21m,female,Lung,Filip1l,2.4138729572296143,0.00018178248137701303,7.530739094363526e-05,0.0002825315750669688,1.5774451575814155e-35
1028,droplet,18m,21m,female,Mammary_Gland,Sytl1,2.412837505340576,1.9960520148742944e-05,8.2726328400895e-06,6.32071532891132e-05,6.968921484614173e-08
1029,droplet,18m,21m,female,Limb_Muscle,Cpe,2.4118638038635254,0.00019733865337911993,8.181998418876901e-05,0.0004599233216140419,1.607765260262794e-12
1030,droplet,18m,21m,female,Marrow,Fcgr4,2.409982442855835,1.7752938219928183e-05,4.278427513781935e-05,0.00012072455137968063,8.007724657700046e-21
1031,droplet,18m,21m,female,Marrow,Hba-a2,2.4088082313537598,0.00016305844474118203,6.769257743144408e-05,0.0007236677338369191,3.074893903185834e-06
1032,droplet,18m,21m,female,Liver,Sult1a1,2.4087042808532715,0.00013612864131573588,0.0003278936492279172,0.00034885035711340606,2.739017726622607e-14
1033,droplet,18m,21m,female,Lung,Bmpr2,2.4086148738861084,5.74883415538352e-05,2.386780033702962e-05,0.0001769145019352436,1.7149031416416143e-06
1034,droplet,18m,21m,female,Liver,Gstt1,2.4067437648773193,0.0001398399326717481,0.0003365588781889528,0.00033546381746418774,7.9820033626181e-18
1035,droplet,18m,21m,female,Marrow,Cbx5,2.4058117866516113,4.9376878450857475e-05,2.052399759122636e-05,0.00010220263357041404,1.2715886578937258e-32
1036,droplet,18m,21m,female,Liver,Msn,2.4037976264953613,0.000182302639586851,7.583943079225719e-05,0.00027178754680790007,2.818732574324123e-09
1037,droplet,18m,21m,female,Limb_Muscle,Sorbs1,2.403724193572998,6.611581920878962e-05,2.7505573598318733e-05,0.00016973169113043696,3.415205754562715e-09
1038,droplet,18m,21m,female,Spleen,Dnajb4,2.4032554626464844,2.3378763216896914e-05,9.72795533016324e-06,8.079387771431357e-05,5.579401015326756e-13
1039,droplet,18m,21m,female,Pancreas,Zbed6,2.4020867347717285,4.900253770756535e-05,2.0399984350660816e-05,0.0001060563517967239,1.8503137039451976e-07
1040,droplet,18m,21m,female,Marrow,Rabl5,2.4013776779174805,2.879245403164532e-05,1.1989972335868515e-05,8.401428931392729e-05,8.534389876937525e-13
1041,droplet,18m,21m,female,Marrow,Sgol1,2.400986433029175,3.518393714330159e-05,1.4653950529464055e-05,9.223108645528555e-05,3.1312489082934198e-18
1042,droplet,18m,21m,female,Liver,Angptl3,2.400719165802002,0.00017012609168887138,0.00040842496673576534,0.0004890905111096799,5.835150044034584e-12
1043,droplet,18m,21m,female,Marrow,Bola2,2.398475170135498,0.00018297052884008735,7.628618914168328e-05,0.0002174851979361847,4.4579292786746515e-121
1044,droplet,18m,21m,female,Mammary_Gland,Fn1,2.397681951522827,0.00019502168288454413,0.0004675999516621232,0.0013291179202497005,1.3806348400877777e-24
1045,droplet,18m,21m,female,Fat,Rps15a-ps4,2.3976192474365234,0.0008566804463043809,0.002053993521258235,0.0015150706749409437,8.41075485456094e-92
1046,droplet,18m,21m,female,Heart_and_Aorta,Col14a1,2.3972041606903076,0.0001160643296316266,4.841653935727663e-05,0.00018755407654680312,5.171203779022928e-10
1047,droplet,18m,21m,female,Mammary_Gland,Dhcr24,2.3970696926116943,1.929205609485507e-05,8.048182280617766e-06,6.992359703872353e-05,8.644096390318332e-06
1048,droplet,18m,21m,female,Mammary_Gland,F3,2.3960120677948,0.00018718698993325233,7.81243943492882e-05,0.00048356910701841116,6.344238677806746e-22
1049,droplet,18m,21m,female,Spleen,Ep300,2.3952929973602295,3.393242877791636e-05,1.4166294931783341e-05,9.280419908463955e-05,2.0447604182328753e-25
1050,droplet,18m,21m,female,Liver,Acat1,2.395026683807373,0.000136351038236171,0.00032656436087563634,0.00032281727180816233,6.978544261679322e-18
1051,droplet,18m,21m,female,Pancreas,Mrps18b,2.3945858478546143,2.1609092073049396e-05,5.174482794245705e-05,0.00011362676013959572,3.587552611977352e-11
1052,droplet,18m,21m,female,Fat,Isg15,2.394216299057007,0.00024144205963239074,0.00010084387758979574,0.0006524135824292898,1.0358870411392013e-08
1053,droplet,18m,21m,female,Liver,Hexb,2.3926217555999756,9.715235501062125e-05,4.060498031321913e-05,0.0001845599472289905,6.857745223473946e-06
1054,droplet,18m,21m,female,Liver,Ptpn1,2.3904757499694824,0.00014738082245457917,6.165334343677387e-05,0.00022125245595816523,9.399314286457918e-09
1055,droplet,18m,21m,female,Marrow,Vpreb3,2.38908314704895,0.0003699669614434242,0.0001548573054606095,0.0010942353401333094,6.991903768106946e-15
1056,droplet,18m,21m,female,Limb_Muscle,Car8,2.388615846633911,3.54593139491044e-05,8.469868043903261e-05,0.00024211258278228343,1.4327702553955667e-14
1057,droplet,18m,21m,female,Marrow,Hist1h4d,2.3861515522003174,2.50051907642046e-05,1.047929617925547e-05,7.043284131214023e-05,1.4673585932846804e-11
1058,droplet,18m,21m,female,Marrow,Hist1h3i,2.385716199874878,1.6644982679281384e-05,6.97693258189247e-06,5.3018062317278236e-05,3.595901184994906e-06
1059,droplet,18m,21m,female,Marrow,Snhg3,2.384019374847412,7.661373820155859e-05,3.2136373192770407e-05,0.00013978176866658032,2.4044819425887633e-46
1060,droplet,18m,21m,female,Marrow,Pbk,2.382356643676758,9.486555063631386e-05,3.9820046367822215e-05,0.00019625718414317816,1.4980959348463064e-37
